# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-t" "transcript" "-g" "gene_id" "-a" "/tmp/1702.1.all.q/genomes/tb927_5/tb927_5.gtf" "-o" "/tmp/1702.1.all.q/B_tot_2/counts.txt" "/tmp/1702.1.all.q/B_tot_2/B_tot_2_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/tmp/1702.1.all.q/B_tot_2/B_tot_2_sorted.bam
TRY.744	Tb927_10_v5.1	3355116	3355716	.	601	1010
TRY.745	Tb927_10_v5.1	3366404	3367797	.	1394	5487
TRY.746	Tb927_10_v5.1	3421521	3422443	.	923	54
TRY.747	Tb927_10_v5.1	3439893	3440715	.	823	5780
TRY.748	Tb927_10_v5.1	3471719	3472733	.	1015	2509
TRY.749	Tb927_10_v5.1	3501646	3502245	.	600	419
TRY.750	Tb927_10_v5.1	3517957	3519254	.	1298	2447
TRY.751	Tb927_10_v5.1	3540952	3542429	.	1478	2173
TRY.752	Tb927_10_v5.1	3600479	3601113	.	635	2283
TRY.753	Tb927_10_v5.1	3657050	3658566	.	1517	1122
TRY.754	Tb927_10_v5.1	3722434	3723639	.	1206	585
TRY.755	Tb927_10_v5.1	3755599	3756536	.	938	520
TRY.756	Tb927_10_v5.1	3785187	3785753	.	567	682
TRY.757	Tb927_10_v5.1	3865495	3866234	.	740	383
TRY.758	Tb927_10_v5.1	3924158	3925143	.	986	875
TRY.759	Tb927_10_v5.1	3974334	3975300	.	967	632
TRY.760	Tb927_10_v5.1	3976620	3977450	.	831	884
TRY.761	Tb927_10_v5.1	3981699	3982203	.	505	508
TRY.762	Tb927_10_v5.1	3982295	3983055	.	761	11
TRY.763	Tb927_10_v5.1	4076075	4076772	.	698	49
TRY.764	Tb927_11_Homologues_1_v5.1	1398	1916	.	519	330
TRY.765	Tb927_11_Homologues_3_v5.1	5648	6686	.	1039	629
TRY.766	Tb927_11_LH_fork_v5.1	4417	4931	.	515	1
TRY.767	Tb927_11_LH_fork_v5.1	6370	7395	.	1026	63
TRY.768	Tb927_11_RH_fork_v5.1	70891	71801	.	911	27
TRY.769	Tb927_11_RH_fork_v5.1	78320	78827	.	508	15
TRY.770	Tb927_11_RH_fork_v5.1	140944	141484	.	541	8
TRY.771	Tb927_11_RH_fork_v5.1	251511	252301	.	791	1
TRY.772	Tb927_11_RH_fork_v5.1	252327	253591	.	1265	7
TRY.773	Tb927_11_RH_fork_v5.1	254755	256027	.	1273	1
TRY.774	Tb927_11_RH_fork_v5.1	290278	290834	.	557	38
TRY.775	Tb927_11_RH_fork_v5.1	662994	663527	.	534	16
TRY.776	Tb927_11_bin_v5.1	147092	147608	.	517	140
TRY.777	Tb927_11_bin_v5.1	166649	167257	.	609	211
TRY.778	Tb927_11_bin_v5.1	167264	168064	.	801	963
TRY.779	Tb927_11_bin_v5.1	188116	189201	.	1086	494
TRY.780	Tb927_11_bin_v5.1	197364	197985	.	622	232
TRY.781	Tb927_11_bin_v5.1	236753	237418	.	666	346
TRY.782	Tb927_11_bin_v5.1	248986	249612	.	627	1098
TRY.783	Tb927_11_bin_v5.1	273498	274995	.	1498	633
TRY.784	Tb927_11_bin_v5.1	295278	298652	.	3375	4321
TRY.785	Tb927_11_bin_v5.1	311187	312730	.	1544	1212
TRY.786	Tb927_11_bin_v5.1	346754	354583	.	7830	2135
TRY.787	Tb927_11_bin_v5.1	381747	382471	.	725	1352
TRY.788	Tb927_11_bin_v5.1	446076	448464	.	2389	209
TRY.789	Tb927_11_bin_v5.1	472551	473786	.	1236	978
TRY.790	Tb927_11_bin_v5.1	548799	549845	.	1047	2910
TRY.791	Tb927_11_bin_v5.1	563245	565511	.	2267	3849
TRY.792	Tb927_11_bin_v5.1	631722	634735	.	3014	438
TRY.793	Tb927_11_bin_v5.1	663853	664760	.	908	883
TRY.794	Tb927_11_bin_v5.1	820071	820573	.	503	436
TRY.795	Tb927_11_bin_v5.1	871558	872084	.	527	7
TRY.796	Tb927_11_bin_v5.1	936626	937416	.	791	1080
TRY.797	Tb927_11_bin_v5.1	1020792	1021640	.	849	224
TRY.798	Tb927_11_bin_v5.1	1073800	1074837	.	1038	623
TRY.799	Tb927_11_bin_v5.1	1128801	1129426	.	626	310
TRY.800	Tb927_11_bin_v5.1	1161715	1164135	.	2421	194
TRY.801	Tb927_11_bin_v5.1	1484731	1486659	.	1929	33
TRY.802	Tb927_11_bin_v5.1	1499994	1500496	.	503	881
TRY.803	Tb927_11_bin_v5.1	1535375	1535923	.	549	12
TRY.804	Tb927_11_bin_v5.1	1630354	1631551	.	1198	1867
TRY.805	Tb927_11_bin_v5.1	1634731	1635418	.	688	18
TRY.806	Tb927_11_bin_v5.1	1635848	1636387	.	540	15
TRY.807	Tb927_11_bin_v5.1	1636734	1638971	.	2238	58
TRY.808	Tb927_11_bin_v5.1	1642932	1643590	.	659	68
TRY.809	Tb927_11_bin_v5.1	1672130	1673978	.	1849	58
TRY.810	Tb927_11_bin_v5.1	1742321	1743030	.	710	466
TRY.811	Tb927_11_bin_v5.1	1761781	1763385	.	1605	614
TRY.812	Tb927_11_bin_v5.1	1769202	1769783	.	582	48
TRY.813	Tb927_11_bin_v5.1	1769827	1771211	.	1385	207
TRY.814	Tb927_11_bin_v5.1	1860281	1860814	.	534	2
TRY.815	Tb927_11_bin_v5.1	1880792	1881950	.	1159	48
TRY.816	Tb927_11_bin_v5.1	1882074	1882581	.	508	27
TRY.817	Tb927_11_bin_v5.1	1935238	1936724	.	1487	1712
TRY.818	Tb927_11_bin_v5.1	2257475	2258023	.	549	769
TRY.819	Tb927_11_bin_v5.1	2287113	2287925	.	813	388
TRY.820	Tb927_11_bin_v5.1	2311803	2312339	.	537	157
TRY.821	Tb927_11_bin_v5.1	2325397	2326421	.	1025	36
TRY.822	Tb927_11_bin_v5.1	2341706	2342671	.	966	633
TRY.823	Tb927_11_bin_v5.1	2408280	2409366	.	1087	12
TRY.824	Tb927_11_bin_v5.1	2410590	2411159	.	570	0
TRY.825	Tb927_11_bin_v5.1	2534565	2536496	.	1932	198
TRY.826	Tb927_11_bin_v5.1	2571432	2572106	.	675	1435
TRY.827	Tb927_11_bin_v5.1	2622466	2624579	.	2114	1826
TRY.828	Tb927_11_bin_v5.1	2659244	2660349	.	1106	1978
TRY.829	Tb927_11_bin_v5.1	2721404	2721997	.	594	427
TRY.830	Tb927_11_bin_v5.1	2744933	2745722	.	790	51
TRY.831	Tb927_11_bin_v5.1	2746174	2746801	.	628	27
TRY.832	Tb927_11_bin_v5.1	2823965	2825086	.	1122	610
TRY.833	Tb927_11_bin_v5.1	2830160	2831111	.	952	377
TRY.834	Tb927_11_bin_v5.1	2864232	2865065	.	834	2287
TRY.835	Tb927_11_bin_v5.1	2889660	2890516	.	857	53
TRY.836	Tb927_11_bin_v5.1	2891685	2892625	.	941	85
TRY.837	Tb927_11_bin_v5.1	3008599	3009132	.	534	0
TRY.838	Tb927_11_bin_v5.1	3011996	3012599	.	604	155
TRY.839	Tb927_11_bin_v5.1	3044782	3045645	.	864	359
TRY.840	Tb927_11_bin_v5.1	3054755	3055483	.	729	2
TRY.841	Tb927_11_bin_v5.1	3087760	3088781	.	1022	1163
TRY.842	Tb927_11_bin_v5.1	3124138	3124911	.	774	1120
TRY.843	Tb927_11_bin_v5.1	3194249	3195319	.	1071	874
TRY.844	Tb927_11_bin_v5.1	3195761	3196851	.	1091	2190
TRY.845	Tb927_11_bin_v5.1	3219146	3220014	.	869	653
TRY.846	Tb927_11_bin_v5.1	3276705	3279016	.	2312	309
TRY.847	Tb927_11_bin_v5.1	3285979	3287524	.	1546	5550
TRY.848	Tb927_11_bin_v5.1	3434783	3435644	.	862	1
TRY.849	Tb927_11_bin_v5.1	3525794	3528275	.	2482	87
TRY.850	Tb927_11_bin_v5.1	3631937	3632792	.	856	539
TRY.851	Tb927_11_bin_v5.1	3716278	3716833	.	556	364
TRY.852	Tb927_11_bin_v5.1	3743366	3743943	.	578	468
TRY.853	Tb927_11_bin_v5.1	3808613	3809675	.	1063	17
TRY.854	Tb927_11_bin_v5.1	3891425	3892079	.	655	3988
TRY.855	Tb927_11_bin_v5.1	3934961	3936203	.	1243	2774
TRY.856	Tb927_11_bin_v5.1	4002264	4003018	.	755	74
TRY.857	Tb927_11_bin_v5.1	4028848	4029974	.	1127	744
TRY.858	Tb927_11_bin_v5.1	4033006	4034018	.	1013	1370
TRY.859	Tb927_11_bin_v5.1	4038152	4038688	.	537	329
TRY.860	Tb927_11_bin_v5.1	4058766	4060219	.	1454	509
TRY.861	Tb927_11_bin_v5.1	4125358	4127447	.	2090	3917
TRY.862	Tb927_11_bin_v5.1	4141716	4142274	.	559	767
TRY.863	Tb927_11_bin_v5.1	4175595	4176505	.	911	412
TRY.864	Tb927_11_bin_v5.1	4179961	4180913	.	953	562
TRY.865	Tb927_11_bin_v5.1	4239857	4241000	.	1144	121
TRY.866	Tb927_11_bin_v5.1	4295860	4297259	.	1400	1006
TRY.867	Tb927_11_bin_v5.1	4367766	4368310	.	545	318
TRY.868	Tb927_11_bin_v5.1	4390391	4391017	.	627	418
TRY.869	Tb927_11_bin_v5.1	4482678	4483215	.	538	0
TRY.870	Tb927_11_bin_v5.1	4539315	4540027	.	713	384
TRY.871	Tb927_11_bin_v5.1	4578728	4580090	.	1363	12831
TRY.872	Tb927_11_bin_v5.1	4632783	4633353	.	571	284
TRY.873	Tb927_11_bin_v5.1	4691974	4692637	.	664	32
TRY.874	Tb927_11_bin_v5.1	4719564	4720464	.	901	551
TRY.875	Tb927_11_bin_v5.1	4730381	4731100	.	720	0
TRY.876	Tb927_11_bin_v5.1	4890144	4890949	.	806	17
TRY.877	Tb927_11_bin_v5.1	4932383	4933525	.	1143	3642
TRY.878	Tb927_11_bin_v5.1	4937407	4939457	.	2051	1182
TRY.879	Tb927_11_bin_v5.1	4992464	4993083	.	620	19
TRY.880	Tb927_11_bin_v5.1	5128052	5128761	.	710	1232
TRY.881	Tb927_11_bin_v5.1	5161989	5162820	.	832	3062
TRY.882	Tb927_11_bin_v5.1	5177772	5178676	.	905	161
TRY.883	Tb927_11_bin_v5.1	5261548	5262057	.	510	7
TRY.884	Tb927_11_bin_v5.1	5320610	5323237	.	2628	2316
TRY.885	Tb927_11_bin_v5.1	5356300	5356865	.	566	41
TRY.886	Tb927_11_bin_v5.1	5385812	5386682	.	871	74
TRY.887	Tb927_11_bin_v5.1	5388361	5389320	.	960	26
TRY.888	Tb927_11_bin_v5.1	5403922	5406010	.	2089	93
TRY.889	Tb927_11_bin_v5.1	5413055	5413944	.	890	274
TRY.890	Tb927_11_bin_v5.1	5425475	5426646	.	1172	18
TRY.891	Tb927_11_bin_v5.1	5562901	5563490	.	590	112
TRY.892	Tb927_11_bin_v5.1	5570400	5571328	.	929	564
TRY.893	Tb927_11_v5.1	130243	131151	.	909	253
TRY.894	Tb927_11_v5.1	170116	170682	.	567	181
TRY.895	Tb927_11_v5.1	175266	176453	.	1188	418
TRY.896	Tb927_11_v5.1	203031	203701	.	671	820
TRY.897	Tb927_11_v5.1	333755	334313	.	559	198
TRY.898	Tb927_11_v5.1	357952	358462	.	511	553
TRY.899	Tb927_11_v5.1	375148	378160	.	3013	1248
TRY.900	Tb927_11_v5.1	390835	392506	.	1672	1091
TRY.901	Tb927_11_v5.1	409047	409663	.	617	860
TRY.902	Tb927_11_v5.1	421211	422132	.	922	912
TRY.903	Tb927_11_v5.1	458851	459536	.	686	31
TRY.904	Tb927_11_v5.1	468845	470166	.	1322	118
TRY.905	Tb927_11_v5.1	486893	487435	.	543	946
TRY.906	Tb927_11_v5.1	511446	512351	.	906	1111
TRY.907	Tb927_11_v5.1	525636	526508	.	873	2428
TRY.908	Tb927_11_v5.1	563962	564548	.	587	3
TRY.909	Tb927_11_v5.1	576522	577505	.	984	6421
TRY.910	Tb927_11_v5.1	597825	598704	.	880	1544
TRY.911	Tb927_11_v5.1	643287	644146	.	860	1445
TRY.912	Tb927_11_v5.1	700247	700925	.	679	1397
TRY.913	Tb927_11_v5.1	718424	719963	.	1540	1689
TRY.914	Tb927_11_v5.1	782122	782955	.	834	2616
TRY.915	Tb927_11_v5.1	796173	796913	.	741	455
TRY.916	Tb927_11_v5.1	822488	823504	.	1017	104
TRY.917	Tb927_11_v5.1	828733	829335	.	603	637
TRY.918	Tb927_11_v5.1	832846	833361	.	516	956
TRY.919	Tb927_11_v5.1	872746	873588	.	843	2652
TRY.920	Tb927_11_v5.1	907370	908145	.	776	1110
TRY.921	Tb927_11_v5.1	909241	909851	.	611	1062
TRY.922	Tb927_11_v5.1	913831	914981	.	1151	3228
TRY.923	Tb927_11_v5.1	918935	920038	.	1104	288
TRY.924	Tb927_11_v5.1	920499	921151	.	653	305
TRY.925	Tb927_11_v5.1	922726	924602	.	1877	1995
TRY.926	Tb927_11_v5.1	968039	968924	.	886	701
TRY.927	Tb927_11_v5.1	970337	971228	.	892	5956
TRY.928	Tb927_11_v5.1	983662	984871	.	1210	803
TRY.929	Tb927_11_v5.1	1008332	1009312	.	981	1268
TRY.930	Tb927_11_v5.1	1019091	1021207	.	2117	2441
TRY.931	Tb927_11_v5.1	1052848	1056222	.	3375	2201
TRY.932	Tb927_11_v5.1	1065881	1066901	.	1021	377
TRY.933	Tb927_11_v5.1	1071790	1072586	.	797	575
TRY.934	Tb927_11_v5.1	1077221	1080563	.	3343	5579
TRY.935	Tb927_11_v5.1	1151256	1152384	.	1129	1555
TRY.936	Tb927_11_v5.1	1186575	1187732	.	1158	1902
TRY.937	Tb927_11_v5.1	1200182	1201023	.	842	454
TRY.938	Tb927_11_v5.1	1328641	1330175	.	1535	1158
TRY.939	Tb927_11_v5.1	1430690	1431193	.	504	469
TRY.940	Tb927_11_v5.1	1443736	1444244	.	509	1780
TRY.941	Tb927_11_v5.1	1503708	1504352	.	645	543
TRY.942	Tb927_11_v5.1	1540504	1541252	.	749	1004
TRY.943	Tb927_11_v5.1	1586143	1587097	.	955	2480
TRY.944	Tb927_11_v5.1	1627814	1628451	.	638	614
TRY.945	Tb927_11_v5.1	1660212	1661698	.	1487	2657
TRY.946	Tb927_11_v5.1	1682273	1684590	.	2318	29
TRY.947	Tb927_11_v5.1	1751909	1753800	.	1892	7048
TRY.948	Tb927_11_v5.1	1795202	1795879	.	678	1079
TRY.949	Tb927_11_v5.1	1899419	1900027	.	609	2
TRY.950	Tb927_11_v5.1	1900658	1903451	.	2794	17
TRY.951	Tb927_11_v5.1	1936974	1938204	.	1231	424
TRY.952	Tb927_11_v5.1	1969901	1972162	.	2262	1311
TRY.953	Tb927_11_v5.1	1993772	1994322	.	551	730
TRY.954	Tb927_11_v5.1	2023904	2025885	.	1982	397
TRY.955	Tb927_11_v5.1	2046868	2047727	.	860	683
TRY.956	Tb927_11_v5.1	2060382	2061588	.	1207	1483
TRY.957	Tb927_11_v5.1	2113095	2114080	.	986	847
TRY.958	Tb927_11_v5.1	2133824	2134562	.	739	1616
TRY.959	Tb927_11_v5.1	2180589	2181222	.	634	178
TRY.960	Tb927_11_v5.1	2187009	2188005	.	997	972
TRY.961	Tb927_11_v5.1	2189828	2190747	.	920	311
TRY.962	Tb927_11_v5.1	2192724	2193236	.	513	312
TRY.963	Tb927_11_v5.1	2209047	2209690	.	644	102
TRY.964	Tb927_11_v5.1	2239671	2240622	.	952	1539
TRY.965	Tb927_11_v5.1	2245730	2246830	.	1101	149
TRY.966	Tb927_11_v5.1	2300189	2300717	.	529	522
TRY.967	Tb927_11_v5.1	2304949	2305668	.	720	2206
TRY.968	Tb927_11_v5.1	2318687	2319925	.	1239	1243
TRY.969	Tb927_11_v5.1	2351033	2351762	.	730	2345
TRY.970	Tb927_11_v5.1	2364703	2365684	.	982	2637
TRY.971	Tb927_11_v5.1	2381704	2382319	.	616	380
TRY.972	Tb927_11_v5.1	2427265	2428423	.	1159	87
TRY.973	Tb927_11_v5.1	2432181	2433378	.	1198	45
TRY.974	Tb927_11_v5.1	2433454	2434020	.	567	9
TRY.975	Tb927_11_v5.1	2466043	2466612	.	570	746
TRY.976	Tb927_11_v5.1	2493599	2494219	.	621	1232
TRY.977	Tb927_11_v5.1	2540639	2541731	.	1093	2004
TRY.978	Tb927_11_v5.1	2553208	2554973	.	1766	1983
TRY.979	Tb927_11_v5.1	2622443	2622998	.	556	930
TRY.980	Tb927_11_v5.1	2653568	2656017	.	2450	21
TRY.981	Tb927_11_v5.1	2689314	2690351	.	1038	2694
TRY.982	Tb927_11_v5.1	2803173	2803707	.	535	645
TRY.983	Tb927_11_v5.1	2807765	2808368	.	604	1656
TRY.984	Tb927_11_v5.1	2827612	2828667	.	1056	728
TRY.985	Tb927_11_v5.1	2957486	2961244	.	3759	247
TRY.986	Tb927_11_v5.1	3046406	3047896	.	1491	137
TRY.987	Tb927_11_v5.1	3116772	3117293	.	522	548
TRY.988	Tb927_11_v5.1	3203916	3204907	.	992	93
TRY.989	Tb927_11_v5.1	3206591	3207216	.	626	688
TRY.990	Tb927_11_v5.1	3211797	3212383	.	587	550
TRY.991	Tb927_11_v5.1	3370213	3370861	.	649	1050
TRY.992	Tb927_11_v5.1	3447030	3447812	.	783	2092
TRY.993	Tb927_11_v5.1	3494298	3494810	.	513	690
TRY.994	Tb927_11_v5.1	3500534	3501605	.	1072	978
TRY.995	Tb927_11_v5.1	3510053	3510897	.	845	205
TRY.996	Tb927_11_v5.1	3511230	3512515	.	1286	13
TRY.997	Tb927_11_v5.1	3513355	3514266	.	912	5
TRY.998	Tb927_11_v5.1	3516220	3517587	.	1368	4077
TRY.999	Tb927_11_v5.1	3519510	3520578	.	1069	2341
TRY.1000	Tb927_11_v5.1	3526196	3526815	.	620	370
TRY.1001	Tb927_11_v5.1	3556808	3559909	.	3102	8310
TRY.1002	Tb927_11_v5.1	3561437	3561968	.	532	2392
TRY.1003	Tb927_11_v5.1	3651636	3652962	.	1327	455
TRY.1004	Tb927_11_v5.1	3765544	3766687	.	1144	2378
TRY.1005	Tb927_11_v5.1	3778833	3781859	.	3027	617
TRY.1006	Tb927_11_v5.1	3814058	3814890	.	833	1482
TRY.1007	Tb927_11_v5.1	3877051	3878366	.	1316	1506
TRY.1008	Tb927_11_v5.1	4019608	4020705	.	1098	1669
TRY.1009	Tb927_11_v5.1	4062639	4063354	.	716	1014
TRY.1010	Tb927_11_v5.1	4079101	4080872	.	1772	1082
TRY.1011	Tb927_11_v5.1	4083562	4085897	.	2336	100
TRY.1012	Tb927_11_v5.1	4085932	4086967	.	1036	8
TRY.1013	Tb927_11_v5.1	4153601	4154178	.	578	1988
TRY.1014	Tb927_11_v5.1	4161307	4162890	.	1584	1322
TRY.1015	Tb927_11_v5.1	4177082	4177816	.	735	666
TRY.1016	Tb927_11_v5.1	4222410	4222997	.	588	668
TRY.1017	Tb927_11_v5.1	4251389	4251977	.	589	764
TRY.1018	Tb927_11_v5.1	4280145	4282306	.	2162	248
TRY.1019	Tb927_11_v5.1	4284553	4285234	.	682	272
TRY.1020	Tb927_11_v5.1	4339937	4342320	.	2384	2947
TRY.1021	Tb927_11_v5.1	4362256	4364352	.	2097	2540
TRY.1022	Tb927_11_v5.1	4410961	4411698	.	738	1812
TRY.1023	Tb927_11_v5.1	4457681	4458541	.	861	3800
TRY.1024	Tb927_11_v5.1	4460932	4461861	.	930	1916
TRY.1025	Tb927_11_v5.1	4504431	4505107	.	677	694
TRY.1026	Tb927_11_v5.1	4541476	4545472	.	3997	1730
TRY.1027	Tb927_11_v5.1	4599599	4600397	.	799	14
TRY.1028	Tb927_11_v5.1	4617670	4618235	.	566	11
TRY.1029	Tb927_11_v5.1	4776674	4777229	.	556	10
TRY.1030	Tb927_11_v5.1	4790684	4791251	.	568	29
TRY.1031	Tb927_11_v5.1	4794848	4796173	.	1326	30
TRY.1032	Tb927_11_v5.1	4829183	4830428	.	1246	207
TRY.1033	Tb927_11_v5.1	4842640	4843320	.	681	500
TRY.1034	Tb927_11_v5.1	4843417	4844877	.	1461	1229
TRY.1035	Tb927_11_v5.1	4847197	4848856	.	1660	1440
TRY.1036	Tb927_11_v5.1	4858248	4859753	.	1506	11
TRY.1037	Tb927_11_v5.1	4861654	4862187	.	534	2
TRY.1038	Tb927_11_v5.1	4865000	4865932	.	933	19
TRY.1039	Tb927_11_v5.1	4963509	4964113	.	605	7
TRY.1040	Tb927_11_v5.1	4964945	4965676	.	732	26
TRY.1041	Tb927_11_v5.1	4967732	4968997	.	1266	23
TRY.1042	Tb927_11_v5.1	5045875	5046592	.	718	2
TRY.1043	Tb927_11_v5.1	5114525	5115034	.	510	16
TRY.1044	Tbrucei.chr8.100	2731	3259	.	529	4
TRY.1045	Tbrucei.chr8.100	13129	14073	.	945	88
TRY.1046	tryp_IXb-217g08.q1c	72944	73570	.	627	7
TRY.1047	tryp_IXb-218d07.p1c	28402	28966	.	565	22
TRY.1048	tryp_IXb-218d07.p1c	90854	91923	.	1070	525
TRY.1049	tryp_IXb-218d07.p1c	93212	94138	.	927	193
TRY.1050	tryp_IXb-218d07.p1c	136924	137500	.	577	2
TRY.1051	tryp_IXb-277d03.p1c	12122	13018	.	897	735
TRY.1052	tryp_IXb-314f06.q1c	12879	13444	.	566	61
TRY.1053	tryp_IXb-68a05.p2k3050	64104	64684	.	581	16
TRY.1054	tryp_IXb-68a05.p2k3050	66353	66875	.	523	13
TRY.1055	tryp_IXb-68a05.p2k3050	68042	68547	.	506	11
TRY.1056	tryp_X-220a01.q1c	37086	37649	.	564	6
TRY.1057	tryp_X-254c10.q1c	19057	19622	.	566	35
TRY.1058	tryp_X-302f11.q1ca	52924	53602	.	679	8
TRY.1059	tryp_X-448g06.q1c	8544	9051	.	508	3
TRY.1060	tryp_X-448g06.q1c	24649	25566	.	918	1990
TRY.1061	tryp_X-448g06.q1c	34435	34948	.	514	346
TRY.1062	tryp_X-448g06.q1c	35912	36447	.	536	226
TRY.1063	tryp_X-448g06.q1c	37834	39520	.	1687	880
TRY.1064	tryp_X-68d04.q1c	5147	6347	.	1201	526
TRY.1065	tryp_X-68d04.q1c	10230	11111	.	882	466
TRY.1066	tryp_X-76f06.p1c	43394	43999	.	606	0
TRY.1067	tryp_XI-1007b07.p1k	208	854	.	647	18
TRY.1068	tryp_XI-1032h01.q1k	15732	16288	.	557	1
TRY.1069	tryp_XI-1130e12.q1k	1727	2518	.	792	34
TRY.1070	tryp_XI-1152c10.p2kA602	11328	13522	.	2195	1059
TRY.1071	tryp_XI-270f07.q2k6013	7175	7990	.	816	65
TRY.1072	tryp_XI-425g10.p1k	13864	14368	.	505	9
TRY.1073	tryp_XI-881g06.q2k5028	11925	12454	.	530	5
KS17gene_7624a	Tb927_10_v5.1	33725	34528	-	804	227
KS17gene_2589a	Tb927_10_v5.1	66265	67133	+	869	611
KS17gene_8560a	Tb927_11_v5.1	66206	66323	-	118	312
KS17gene_8557a	Tb927_11_v5.1	71211	71462	-	252	174
KS17gene_2590a	Tb927_10_v5.1	67290	68558	+	1269	647
KS17gene_11a	FM162567.1	9873	10709	+	837	629
KS17gene_2176a	Tb927_09_v5.1	178372	179299	+	928	378
KS17gene_4924a	Tb927_03_v5.1	123480	126087	-	2608	4167
KS17gene_2611a	Tb927_10_v5.1	99683	99884	+	202	317
KS17gene_5516a	Tb927_05_v5.1	219910	220508	-	599	257
KS17gene_8556a	Tb927_11_v5.1	71326	72985	-	1660	976
KS17gene_8548a	Tb927_11_v5.1	87899	88016	-	118	243
KS17gene_2619a	Tb927_10_v5.1	118908	119106	+	199	244
KS17gene_1054a	Tb927_06_v5.1	9030	9694	+	665	1180
KS17gene_2621a	Tb927_10_v5.1	125628	126242	+	615	272
KS17gene_4422a	Tb927_01_v5.1	59213	59764	-	552	2434
KS17gene_8547a	Tb927_11_v5.1	88855	89031	-	177	251
KS17gene_8534a	Tb927_11_v5.1	112420	113053	-	634	185
KS17gene_6542a	Tb927_08_v5.1	149978	150681	-	704	1152
KS17gene_8533a	Tb927_11_v5.1	113182	117188	-	4007	17387
KS17gene_8531a	Tb927_11_v5.1	119848	120555	-	708	494
KS17gene_8526a	Tb927_11_v5.1	137609	138517	-	909	4747
KS17gene_8525a	Tb927_11_v5.1	138783	139847	-	1065	6236
KS17gene_2622a	Tb927_10_v5.1	133729	133808	+	80	310
KS17gene_2177a	Tb927_09_v5.1	181371	182055	+	685	244
KS17gene_6208a	Tb927_07_v5.1	19784	22449	-	2666	5351
KS17gene_2624a	Tb927_10_v5.1	143917	144211	+	295	2372
KS17gene_6541a	Tb927_08_v5.1	150806	151486	-	681	1126
KS17gene_8520a	Tb927_11_v5.1	146128	146568	-	441	710
KS17gene_7016a	Tb927_09_v5.1	329413	329947	-	535	451
KS17gene_2628a	Tb927_10_v5.1	167176	167648	+	473	513
KS17gene_4626a	Tb927_02_v5.1	6902	7254	-	353	664
KS17gene_7015a	Tb927_09_v5.1	330055	330574	-	520	925
KS17gene_6206a	Tb927_07_v5.1	24427	26731	-	2305	2580
KS17gene_1058a	Tb927_06_v5.1	22978	26473	+	3496	3139
KS17gene_2637a	Tb927_10_v5.1	189634	190312	+	679	222
KS17gene_8518a	Tb927_11_v5.1	147403	148025	-	623	696
KS17gene_3299a	Tb927_11_v5.1	183309	184391	+	1083	1008
KS17gene_2639a	Tb927_10_v5.1	196715	196962	+	248	327
KS17gene_7615a	Tb927_10_v5.1	300261	301182	-	922	1446
KS17gene_5353a	Tb927_04_v5.1	4904	5808	-	905	976
KS17gene_5824a	Tb927_06_v5.1	76067	76716	-	650	1017
KS17gene_3305a	Tb927_11_v5.1	200703	201004	+	302	63
KS17gene_646a	Tb927_04_v5.1	12901	13661	+	761	717
KS17gene_7014a	Tb927_09_v5.1	330709	335575	-	4867	1870
KS17gene_7613a	Tb927_10_v5.1	319456	319754	-	299	395
KS17gene_4419a	Tb927_01_v5.1	64679	69509	-	4831	9511
KS17gene_3310a	Tb927_11_v5.1	211876	212075	+	200	383
KS17gene_3311a	Tb927_11_v5.1	212266	212417	+	152	437
KS17gene_5352a	Tb927_04_v5.1	30708	33943	-	3236	4084
KS17gene_7009a	Tb927_09_v5.1	342933	343398	-	466	194
KS17gene_5348a	Tb927_04_v5.1	78516	80276	-	1761	1729
KS17gene_5342a	Tb927_04_v5.1	109041	109361	-	321	805
KS17gene_5514a	Tb927_05_v5.1	223786	223898	-	113	401
KS17gene_4418a	Tb927_01_v5.1	78066	84883	-	6818	11625
KS17gene_7003a	Tb927_09_v5.1	351023	351551	-	529	536
KS17gene_3313a	Tb927_11_v5.1	213902	214096	+	195	319
KS17gene_3318a	Tb927_11_v5.1	223755	224237	+	483	763
KS17gene_6998a	Tb927_09_v5.1	360378	360973	-	596	545
KS17gene_1291a	Tb927_07_v5.1	39046	39522	+	477	399
KS17gene_6979a	Tb927_09_v5.1	422294	422818	-	525	668
KS17gene_1295a	Tb927_07_v5.1	44419	45140	+	722	1242
KS17gene_5341a	Tb927_04_v5.1	109187	109381	-	195	496
KS17gene_6531a	Tb927_08_v5.1	168705	169182	-	478	532
KS17gene_4417a	Tb927_01_v5.1	84977	85459	-	483	2360
KS17gene_5340a	Tb927_04_v5.1	109509	110104	-	596	284
KS17gene_3326a	Tb927_11_v5.1	245810	246655	+	846	2103
KS17gene_7612a	Tb927_10_v5.1	326647	326780	-	134	405
KS17gene_3330a	Tb927_11_v5.1	254960	255344	+	385	87
KS17gene_6969a	Tb927_09_v5.1	443596	445356	-	1761	30
KS17gene_7609a	Tb927_10_v5.1	334509	334733	-	225	495
KS17gene_6516a	Tb927_08_v5.1	194443	195097	-	655	862
KS17gene_5506a	Tb927_05_v5.1	242154	242846	-	693	571
KS17gene_1301a	Tb927_07_v5.1	53463	54300	+	838	1624
