# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "8" "-t" "CDS" "-f" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_cds.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
KS17gene_4799a	Tb927_03_v5.1	659250	659425	-	176	226	223	162	146	129	113	90	60	57	227	206	126	94	136	110	37	38	45
KS17gene_6317a	Tb927_08_v5.1	1308945	1309048	-	104	133	174	142	146	105	144	113	57	61	143	131	85	73	113	79	71	89	101
KS17gene_6312a	Tb927_08_v5.1	1316665	1317167	-	503	978	955	823	771	770	821	2798	2290	2340	1317	1095	832	417	499	533	2146	2788	2527
KS17gene_8104a	Tb927_11_v5.1	2625895	2626099	-	205	203	163	158	134	173	171	457	388	415	215	187	128	96	179	158	200	275	257
KS17gene_6304a	Tb927_08_v5.1	1334676	1335085	-	410	338	386	355	336	246	294	349	188	264	352	320	226	166	192	193	362	473	476
KS17gene_5477a	Tb927_05_v5.1	701362	702305	-	944	968	842	840	552	537	609	1638	1132	1310	2474	2311	1774	700	998	961	2362	3234	2639
KS17gene_8102a	Tb927_11_v5.1	2626967	2627151	-	185	521	508	461	590	628	721	522	408	387	269	249	182	181	229	169	221	335	307
KS17gene_1477a	Tb927_07_v5.1	1065283	1067122	+	1840	780	983	960	855	752	810	1027	802	948	905	1251	838	740	1136	1029	503	722	515
KS17gene_6300a	Tb927_08_v5.1	1341211	1341410	-	200	240	268	212	173	171	212	608	422	687	280	251	181	174	248	225	286	427	413
KS17gene_2995a	Tb927_10_v5.1	2305772	2305928	+	157	175	181	167	175	191	264	253	200	207	154	129	79	71	92	87	131	142	129
KS17gene_5466a	Tb927_05_v5.1	723112	723380	-	269	457	523	524	528	454	673	511	333	386	810	655	449	559	662	600	364	528	398
KS17gene_6299a	Tb927_08_v5.1	1341540	1342044	-	505	533	422	437	355	430	358	1227	1037	1516	639	596	469	363	523	498	677	979	969
KS17gene_3009a	Tb927_10_v5.1	2338767	2340379	+	1613	2545	2232	2183	2133	2159	2499	4797	3709	4038	391	293	229	157	210	234	632	757	983
KS17gene_4795a	Tb927_03_v5.1	669199	669988	-	790	1164	1064	957	671	707	731	4202	3944	3568	1768	1516	1122	373	546	601	1899	2566	2510
KS17gene_3012a	Tb927_10_v5.1	2363946	2365284	+	1339	2253	2013	1771	1657	1753	1726	3924	3254	2822	3113	2759	1989	1523	2056	1985	4596	6082	4902
KS17gene_1117a	Tb927_06_v5.1	760982	761396	+	415	144	134	112	55	68	44	974	719	1247	370	291	213	104	164	144	515	798	865
KS17gene_4779a	Tb927_03_v5.1	711438	711608	-	171	412	386	383	273	284	293	251	186	217	481	452	344	143	203	186	300	383	309
KS17gene_1122a	Tb927_06_v5.1	768205	770049	+	1845	256	435	391	547	488	627	778	768	557	101	150	82	78	97	116	138	238	203
KS17gene_8087a	Tb927_11_v5.1	2650380	2651850	-	1471	731	756	732	486	430	544	1861	1545	1806	260	270	174	95	114	130	477	592	802
KS17gene_3894a	Tb927_11_v5.1	2663190	2664385	+	1196	1522	1494	1360	883	926	1011	3209	2667	2709	1600	1334	972	344	394	426	2770	3650	3420
KS17gene_6841a	Tb927_09_v5.1	1338424	1338868	-	445	1016	921	899	1181	1206	1360	1401	1092	1149	1792	1633	1127	677	837	805	629	861	808
KS17gene_1126a	Tb927_06_v5.1	775199	777299	+	2101	2443	2706	2354	2284	1720	2094	1970	1604	1866	1899	1964	1301	886	1345	1391	1738	2442	2172
KS17gene_3906a	Tb927_11_v5.1	2690442	2691100	+	659	516	551	562	378	465	484	3000	2810	3433	2325	2235	1471	742	1151	1039	3109	4423	3825
KS17gene_1127a	Tb927_06_v5.1	777410	781535	+	4126	3502	3054	2854	2179	1929	2218	2666	2112	2512	6584	5473	4007	3603	4299	4894	6260	7158	5174
KS17gene_1137a	Tb927_06_v5.1	796914	797953	+	1040	1530	1544	1511	1525	1763	1895	5626	5240	6176	2572	2558	1816	1649	2132	2138	2274	3155	3166
KS17gene_3910a	Tb927_11_v5.1	2696315	2696442	+	128	245	272	265	226	193	218	292	205	263	348	343	175	207	215	219	267	399	348
KS17gene_1147a	Tb927_06_v5.1	812157	812542	+	386	140	114	106	98	91	99	691	586	944	429	425	273	285	429	403	463	692	769
KS17gene_4770a	Tb927_03_v5.1	743834	744043	-	210	116	152	133	312	254	274	522	377	568	330	317	187	279	318	345	273	397	392
KS17gene_1484a	Tb927_07_v5.1	1081265	1082354	+	1090	829	916	850	462	417	331	310	292	295	1356	1192	785	596	686	614	751	968	701
KS17gene_6839a	Tb927_09_v5.1	1341156	1341423	-	268	457	486	483	713	520	705	655	466	590	393	473	290	299	362	355	372	450	398
KS17gene_5105a	Tb927_04_v5.1	965857	966310	-	454	68	63	71	35	24	41	104	98	87	135	128	91	45	51	49	158	242	172
KS17gene_3020a	Tb927_10_v5.1	2402899	2403071	+	173	166	125	126	105	111	131	68	32	59	123	129	85	74	101	113	89	97	70
KS17gene_5103a	Tb927_04_v5.1	966211	967381	-	1171	981	895	857	777	777	800	1839	1831	1653	984	848	622	361	499	499	1144	1543	1389
KS17gene_5465a	Tb927_05_v5.1	727287	728529	-	1243	1600	1564	1543	1032	1050	981	864	725	688	2279	2263	1751	1383	1666	1661	1364	1836	1428
KS17gene_1487a	Tb927_07_v5.1	1092957	1093284	+	328	154	159	157	170	103	149	79	55	74	94	191	91	100	127	109	64	70	72
KS17gene_103a	Tb927_01_v5.1	608988	609360	+	373	167	179	163	49	58	55	1154	887	2305	283	261	158	55	65	61	463	589	1040
KS17gene_1488a	Tb927_07_v5.1	1093180	1093286	+	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KS17gene_3936a	Tb927_11_v5.1	2738702	2739283	+	582	350	361	320	279	292	347	1476	1475	1911	1429	1247	877	590	762	673	2568	3758	3125
KS17gene_3938a	Tb927_11_v5.1	2740537	2740783	+	247	270	244	257	281	271	264	246	202	272	325	270	216	233	306	253	214	247	239
KS17gene_6832a	Tb927_09_v5.1	1353834	1354051	-	218	756	774	719	947	982	1247	1081	889	870	931	890	554	516	647	583	527	791	624
KS17gene_3946a	Tb927_11_v5.1	2756172	2756621	+	450	803	716	638	276	319	351	4318	3725	5223	1181	1067	716	186	244	289	2214	3349	3722
KS17gene_108a	Tb927_01_v5.1	624161	624402	+	242	114	146	121	77	56	58	114	112	128	172	174	93	80	96	106	85	158	95
KS17gene_3947a	Tb927_11_v5.1	2757604	2758286	+	683	706	608	500	112	140	203	2043	1826	3751	1222	1199	938	168	145	175	2386	3703	4007
KS17gene_302a	Tb927_02_v5.1	591003	591793	+	791	533	505	473	308	384	406	1635	1529	1868	500	458	380	107	141	125	851	1332	1380
KS17gene_6298a	Tb927_08_v5.1	1342157	1346698	-	4542	5933	6704	6118	6207	4731	5859	2666	1871	2386	9710	9695	6516	7131	8066	8253	2257	2627	2041
KS17gene_5462a	Tb927_05_v5.1	734755	735272	-	518	1254	1219	1129	1325	1200	1436	1727	1453	1358	1958	1547	1086	829	1098	1040	1788	2313	1999
KS17gene_1494a	Tb927_07_v5.1	1113820	1114395	+	576	394	415	413	224	292	291	983	919	1108	1711	1805	1214	447	743	692	604	813	738
KS17gene_3027a	Tb927_10_v5.1	2422262	2422936	+	675	2537	2387	2214	1616	1935	2057	15534	13660	13383	2969	2654	1887	848	1278	1259	6741	9837	8418
KS17gene_5460a	Tb927_05_v5.1	737340	737918	-	579	344	362	349	298	281	310	983	812	958	270	194	139	66	58	94	403	557	566
KS17gene_6828a	Tb927_09_v5.1	1360484	1360898	-	415	599	635	604	807	638	799	1154	853	1620	663	779	532	530	670	674	537	701	760
KS17gene_3031a	Tb927_10_v5.1	2427679	2428107	+	429	234	240	229	129	170	166	1425	1203	1300	975	817	554	561	670	661	1391	1846	1575
KS17gene_902a	Tb927_05_v5.1	748829	749248	+	420	152	151	140	62	73	84	836	761	1070	325	245	194	96	148	127	606	795	771
KS17gene_3039a	Tb927_10_v5.1	2449921	2451133	+	1213	2392	2296	2015	2117	1682	2109	1120	890	1849	3759	3358	2348	2747	3330	3153	1077	1258	1286
KS17gene_3949a	Tb927_11_v5.1	2759801	2760505	+	705	616	569	542	444	525	612	1715	1371	3323	986	1055	703	234	265	363	994	1303	2577
KS17gene_906a	Tb927_05_v5.1	773622	773809	+	188	225	205	215	119	114	107	80	88	98	148	168	90	88	101	93	71	127	103
KS17gene_6293a	Tb927_08_v5.1	1356796	1357025	-	230	120	114	91	79	104	82	111	118	112	113	81	55	53	82	57	114	102	104
KS17gene_3048a	Tb927_10_v5.1	2467890	2468569	+	680	1762	1805	1676	1089	916	1166	2522	2395	3061	1820	1663	1103	606	816	855	1116	1370	1431
KS17gene_7326a	Tb927_10_v5.1	2510137	2511554	-	1418	964	839	844	1086	1145	1278	821	571	582	1067	886	724	739	842	803	1149	1273	1166
KS17gene_1150a	Tb927_06_v5.1	817349	817503	+	155	151	167	140	145	144	186	337	281	291	326	237	150	266	335	317	263	388	319
KS17gene_6827a	Tb927_09_v5.1	1361032	1361437	-	406	1137	1236	1048	1276	1150	1437	1069	777	931	1236	1049	773	849	1079	1001	822	971	905
KS17gene_4768a	Tb927_03_v5.1	745652	746176	-	525	266	258	209	88	115	110	1502	1478	2383	720	623	470	135	227	187	1082	1497	1768
KS17gene_6826a	Tb927_09_v5.1	1364678	1365276	-	599	1191	1181	1167	1923	1929	2158	2444	2075	2093	1204	1120	799	959	1328	1236	1425	1902	1584
KS17gene_910a	Tb927_05_v5.1	784719	785018	+	300	1075	1123	1080	1261	1343	1851	839	627	753	1115	957	658	954	1180	1090	338	432	381
KS17gene_7311a	Tb927_10_v5.1	2594509	2595173	-	665	1176	1129	1059	774	792	791	1316	1147	1038	823	693	520	286	337	348	1307	1861	1572
KS17gene_3978a	Tb927_11_v5.1	2830206	2830482	+	277	90	69	63	41	36	33	423	388	680	173	168	120	64	103	77	382	451	470
KS17gene_915a	Tb927_05_v5.1	800363	800455	+	93	65	47	62	30	22	38	16	13	19	41	49	41	15	19	33	12	14	9
KS17gene_1496a	Tb927_07_v5.1	1115942	1116786	+	845	3464	3901	3597	2014	1968	1972	1786	1449	1232	5685	5852	4146	1359	1840	1795	1938	2751	2034
KS17gene_3984a	Tb927_11_v5.1	2861824	2862081	+	258	286	351	273	266	183	269	158	108	127	333	289	214	244	289	281	178	234	167
KS17gene_7299a	Tb927_10_v5.1	2631668	2632932	-	1265	2214	2279	2109	977	931	1022	697	520	640	1862	1959	1374	653	873	893	1082	1350	1263
KS17gene_4766a	Tb927_03_v5.1	748342	748620	-	279	34	31	39	11	16	10	305	261	505	90	73	35	8	19	12	175	248	287
KS17gene_111a	Tb927_01_v5.1	633138	633339	+	202	454	372	362	532	650	598	614	560	724	603	422	342	503	616	537	403	490	455
KS17gene_304a	Tb927_02_v5.1	593120	594052	+	933	1124	939	935	586	563	702	3730	3290	3777	127	54	34	11	15	15	87	76	430
KS17gene_6815a	Tb927_09_v5.1	1380941	1381242	-	302	661	641	622	971	1002	1067	1712	1359	1950	823	802	504	734	942	800	741	971	999
KS17gene_753a	Tb927_04_v5.1	971540	972079	+	540	364	340	316	152	136	158	1783	1698	1405	713	599	435	102	134	132	1341	1891	1679
KS17gene_923a	Tb927_05_v5.1	818041	818227	+	187	213	234	233	165	142	131	45	51	54	125	81	58	76	59	84	48	57	43
KS17gene_3993a	Tb927_11_v5.1	2882224	2882871	+	648	1722	1712	1534	1940	1937	2274	4517	4169	4217	2909	2572	1797	1771	2191	2079	2208	3002	2743
KS17gene_1498a	Tb927_07_v5.1	1118271	1118832	+	562	502	511	453	396	477	473	3030	2890	2686	952	749	523	520	767	694	1255	1605	1476
KS17gene_113a	Tb927_01_v5.1	654387	655449	+	1063	372	325	322	143	142	130	375	399	584	242	244	143	84	75	92	288	358	542
KS17gene_3998a	Tb927_11_v5.1	2894691	2894983	+	293	418	467	398	479	497	591	401	364	441	832	690	483	728	839	767	323	471	461
KS17gene_4004a	Tb927_11_v5.1	2903778	2904258	+	481	1215	1140	1035	846	884	948	1614	1095	1068	1371	1289	962	819	1075	1064	1189	1643	1290
KS17gene_7297a	Tb927_10_v5.1	2638387	2639300	-	914	1433	1267	1231	1270	1674	1440	3431	3338	2966	1565	1335	952	913	1325	1349	1833	2200	2031
KS17gene_305a	Tb927_02_v5.1	594148	594481	+	334	807	782	668	458	446	611	1446	1326	1989	68	31	25	12	9	12	68	51	237
KS17gene_306a	Tb927_02_v5.1	594829	595896	+	1068	1899	1607	1603	1149	1167	1476	4067	3257	5214	133	60	65	26	26	25	168	131	688
KS17gene_4008a	Tb927_11_v5.1	2914663	2914843	+	181	513	595	451	408	362	454	826	511	530	621	454	295	179	230	220	439	539	443
KS17gene_4010a	Tb927_11_v5.1	2922972	2923515	+	544	740	796	774	961	882	951	498	382	435	650	661	485	550	707	697	402	565	437
KS17gene_6292a	Tb927_08_v5.1	1356971	1357224	-	254	440	454	403	897	797	975	448	361	565	613	473	349	600	633	576	249	350	363
KS17gene_4024a	Tb927_11_v5.1	2954820	2955655	+	836	320	287	268	171	191	212	351	292	361	330	289	220	134	193	197	353	436	390
KS17gene_924a	Tb927_05_v5.1	824283	824726	+	444	720	690	680	487	424	417	300	281	410	296	252	212	215	171	194	107	139	151
KS17gene_6279a	Tb927_08_v5.1	1377677	1378018	-	342	133	136	120	74	64	79	742	710	862	172	182	104	27	40	30	460	688	697
KS17gene_6276a	Tb927_08_v5.1	1397282	1398072	-	791	591	564	605	397	399	420	2927	2779	2162	1059	898	633	260	412	362	2293	3206	2903
KS17gene_7660a	Tb927_11_bin_v5.1	2722560	2724062	-	1503	1809	1938	1824	2238	2046	2020	5342	5326	4024	289	151	93	53	88	55	385	569	892
KS17gene_6005a	Tb927_07_v5.1	1138395	1139400	-	1006	1134	1074	957	572	654	646	5353	5035	4051	1050	774	580	161	241	213	2338	2866	2723
KS17gene_9a	5K5_v5.1	80327	81200	+	874	549	509	483	389	350	374	852	675	607	10	1	0	0	1	0	1	2	58
KS17gene_308a	Tb927_02_v5.1	600883	601454	+	572	516	547	532	277	319	332	2499	2188	2255	82	40	24	16	22	17	85	100	314
KS17gene_7296a	Tb927_10_v5.1	2639362	2639543	-	182	82	70	69	84	95	86	105	122	96	114	92	73	76	113	112	96	103	128
KS17gene_6813a	Tb927_09_v5.1	1382450	1382776	-	327	101	100	80	22	35	34	739	621	1261	206	212	159	31	55	40	372	568	696
KS17gene_114a	Tb927_01_v5.1	655572	656447	+	876	383	382	397	241	238	249	1472	1315	1203	454	349	231	114	145	121	874	1091	912
KS17gene_7295a	Tb927_10_v5.1	2639431	2642393	-	2963	1457	1371	1338	1031	1068	1084	3825	3448	2870	829	744	526	212	330	285	1495	2010	1919
KS17gene_4025a	Tb927_11_v5.1	2963107	2963272	+	166	78	94	54	47	33	41	237	194	170	34	26	12	7	11	4	48	60	49
KS17gene_4026a	Tb927_11_v5.1	2963367	2965978	+	2612	2656	2931	2624	2365	2245	2435	1888	1630	1238	1773	1918	1372	1010	1437	1450	1989	2620	2122
KS17gene_6275a	Tb927_08_v5.1	1398239	1403226	-	4988	488	465	436	303	271	312	929	819	850	536	412	335	259	211	228	950	910	888
KS17gene_6809a	Tb927_09_v5.1	1387254	1387591	-	338	1053	1104	977	987	918	1032	1748	1291	1409	562	540	369	183	261	249	890	1258	1085
KS17gene_7287a	Tb927_10_v5.1	2692365	2692783	-	419	372	412	354	165	209	166	3300	2706	2682	1160	1059	766	291	432	416	1542	2204	2114
KS17gene_4037a	Tb927_11_v5.1	2984475	2984979	+	505	785	806	676	625	573	635	577	422	541	871	836	574	560	633	621	697	834	740
KS17gene_131a	Tb927_01_v5.1	691363	691571	+	209	59	38	40	15	8	16	446	320	609	107	107	66	27	28	25	151	205	296
KS17gene_4763a	Tb927_03_v5.1	751944	752179	-	236	143	202	166	206	228	284	206	141	165	39	42	41	13	29	31	58	109	92
KS17gene_7276a	Tb927_10_v5.1	2721121	2721256	-	136	367	305	274	133	117	131	163	93	201	311	203	153	80	82	108	118	142	144
KS17gene_754a	Tb927_04_v5.1	972197	972530	+	334	296	236	228	160	146	165	668	655	512	359	330	227	91	104	96	872	1256	984
KS17gene_7274a	Tb927_10_v5.1	2726907	2727387	-	481	725	705	653	385	550	558	3734	3935	3737	1577	1278	1040	406	581	572	2956	4358	3661
KS17gene_6791a	Tb927_09_v5.1	1426701	1426901	-	201	735	717	671	1342	1615	1628	748	689	625	4502	3764	2900	3671	4809	4707	3142	4281	3642
KS17gene_6790a	Tb927_09_v5.1	1428313	1428848	-	536	740	602	598	555	612	614	1617	1271	1392	832	679	544	357	510	469	1256	1667	1455
KS17gene_5994a	Tb927_07_v5.1	1160475	1161045	-	571	196	185	168	76	85	87	1469	1309	1206	389	355	254	78	116	107	1019	1473	1491
KS17gene_5993a	Tb927_07_v5.1	1161194	1161437	-	244	315	347	307	316	263	334	601	372	377	491	408	286	308	348	346	512	773	576
KS17gene_6789a	Tb927_09_v5.1	1428964	1429144	-	181	234	191	185	161	195	190	369	364	316	257	225	167	132	154	181	396	507	427
KS17gene_4043a	Tb927_11_v5.1	3009355	3009556	+	202	308	316	282	186	137	219	41	33	49	412	383	234	193	252	261	67	84	48
KS17gene_6788a	Tb927_09_v5.1	1429248	1430218	-	971	822	844	810	587	527	557	1657	1381	1003	714	675	483	204	282	305	990	1424	1217
KS17gene_4051a	Tb927_11_v5.1	3026066	3026908	+	843	1341	1230	1161	860	941	973	3082	2547	2275	1932	1893	1297	660	975	970	3062	4360	3856
KS17gene_8084a	Tb927_11_v5.1	3051119	3051313	-	195	76	87	73	44	59	58	237	194	156	106	99	76	62	74	73	125	150	183
KS17gene_4059a	Tb927_11_v5.1	3055313	3055530	+	218	150	158	166	137	97	135	344	265	252	151	107	84	81	91	74	165	226	206
KS17gene_4060a	Tb927_11_v5.1	3055675	3057484	+	1810	2560	2418	2288	1861	1917	2039	6369	6071	4256	2212	1922	1394	597	774	793	3909	5340	4755
KS17gene_1826a	Tb927_08_v5.1	1449815	1450383	+	569	295	296	302	99	150	138	990	879	762	243	231	173	49	73	64	388	500	518
KS17gene_925a	Tb927_05_v5.1	829806	830179	+	374	369	326	300	308	271	360	247	199	448	347	295	203	217	258	270	108	142	121
KS17gene_1830a	Tb927_08_v5.1	1456263	1456895	+	633	948	897	799	599	681	639	3331	2669	2588	1610	1559	1075	479	735	706	2813	3737	3259
KS17gene_6787a	Tb927_09_v5.1	1430331	1431251	-	921	822	790	719	474	472	465	1038	1068	668	678	598	480	182	244	272	823	1266	1130
KS17gene_4061a	Tb927_11_v5.1	3057524	3057615	+	92	44	43	41	21	22	18	62	51	34	30	28	23	18	13	24	33	40	43
KS17gene_4062a	Tb927_11_v5.1	3057858	3058743	+	886	1266	1166	1138	1173	1261	1375	1540	1260	1233	1394	1388	1016	852	1201	1256	1561	1992	1654
KS17gene_4751a	Tb927_03_v5.1	775998	776527	-	530	206	194	192	44	69	76	1227	1333	1961	449	356	260	66	110	94	817	1298	1454
KS17gene_4063a	Tb927_11_v5.1	3058873	3060175	+	1303	1221	1228	1191	807	718	869	1370	1021	1018	2026	1882	1399	596	752	774	2077	2682	2260
KS17gene_1834a	Tb927_08_v5.1	1462284	1463142	+	859	1797	1683	1530	1684	1544	1944	2237	1579	2252	1940	1939	1398	1393	1819	1592	1846	2329	2353
KS17gene_4541a	Tb927_02_v5.1	620279	622326	-	2048	2361	2095	2197	2113	1929	2445	2980	2385	2791	143	53	44	30	26	39	133	118	398
KS17gene_755a	Tb927_04_v5.1	972644	973198	+	555	457	414	434	260	316	334	1575	1349	1255	586	525	388	129	180	170	1531	2016	1781
KS17gene_5989a	Tb927_07_v5.1	1170782	1171704	-	923	838	844	794	743	630	678	621	441	550	585	514	376	280	359	350	727	920	814
KS17gene_4357a	5K5_v5.1	21677	22514	-	838	435	405	416	362	431	362	1513	1510	1368	996	875	677	355	478	457	1714	2251	1800
KS17gene_5988a	Tb927_07_v5.1	1174292	1174809	-	518	1003	931	960	553	671	676	3200	2562	2813	1039	885	639	196	303	336	781	1063	1200
KS17gene_5983a	Tb927_07_v5.1	1184410	1184962	-	553	325	322	336	174	193	183	1064	1073	1052	739	609	415	297	408	404	859	1080	1048
KS17gene_7273a	Tb927_10_v5.1	2727522	2727860	-	339	901	748	665	663	709	758	2273	1763	1685	1912	1507	1189	1208	1709	1566	2089	2965	2331
KS17gene_4743a	Tb927_03_v5.1	795477	795874	-	398	930	856	855	1285	1387	1623	2127	1499	1854	1099	1035	683	935	1052	1114	1149	1713	1469
KS17gene_4539a	Tb927_02_v5.1	624927	625561	-	635	762	802	676	550	510	621	2313	2082	2027	1124	1038	762	372	448	471	1426	2130	1953
KS17gene_1836a	Tb927_08_v5.1	1469613	1470050	+	438	249	197	229	141	181	134	782	621	876	448	367	302	189	219	213	666	953	829
KS17gene_4066a	Tb927_11_v5.1	3064955	3065372	+	418	49	64	55	39	45	54	324	256	525	173	173	124	93	115	108	293	314	413
KS17gene_1837a	Tb927_08_v5.1	1485652	1486040	+	389	108	103	117	34	33	33	416	375	634	190	170	125	31	33	37	282	457	648
KS17gene_7272a	Tb927_10_v5.1	2727970	2728158	-	189	714	642	649	565	563	657	1393	1286	1088	1380	1381	1012	1236	1555	1451	1678	2066	1679
KS17gene_1158a	Tb927_06_v5.1	838340	838931	+	592	985	1075	903	610	672	650	3121	2599	2601	1522	1252	944	235	392	342	1734	2219	2141
KS17gene_4072a	Tb927_11_v5.1	3074268	3075068	+	801	1491	1369	1415	1153	1138	1370	6406	5484	5348	2618	2502	1693	965	1511	1363	6139	8478	7004
KS17gene_4074a	Tb927_11_v5.1	3078350	3079370	+	1021	3465	3508	3221	4194	3837	4427	2250	1860	2588	3906	3747	2644	2571	2905	2798	1533	1881	1955
KS17gene_1507a	Tb927_07_v5.1	1360952	1361143	+	192	458	464	442	324	246	331	180	138	152	479	379	278	227	322	328	212	239	207
KS17gene_6785a	Tb927_09_v5.1	1431918	1437719	-	5802	313	341	305	163	193	213	2016	1257	1614	285	225	173	112	80	104	637	668	701
KS17gene_932a	Tb927_05_v5.1	841885	842346	+	462	279	245	227	56	86	63	1018	1141	1770	303	227	188	105	125	136	349	433	545
KS17gene_4738a	Tb927_03_v5.1	802316	802812	-	497	869	880	924	516	353	478	466	497	963	1808	1577	1022	541	585	612	263	374	326
KS17gene_1514a	Tb927_07_v5.1	1375931	1376047	+	117	126	158	125	173	162	204	299	193	250	269	298	152	223	217	246	146	205	176
KS17gene_4077a	Tb927_11_v5.1	3084893	3085183	+	291	720	725	703	536	471	654	905	626	743	1181	1195	802	825	1111	1031	901	1130	962
KS17gene_1842a	Tb927_08_v5.1	1495551	1495739	+	189	199	271	200	324	218	298	98	72	90	49	59	36	18	22	20	66	93	63
KS17gene_933a	Tb927_05_v5.1	842465	842681	+	217	62	75	73	17	17	22	506	381	891	86	79	50	21	24	28	127	177	247
KS17gene_5100a	Tb927_04_v5.1	988189	988695	-	507	587	539	504	602	611	692	1722	1444	1644	769	719	442	473	673	601	986	1389	1260
KS17gene_4535a	Tb927_02_v5.1	631012	631083	-	72	393	354	321	207	228	250	396	361	365	376	367	254	186	242	239	342	401	333
KS17gene_939a	Tb927_05_v5.1	855692	856791	+	1100	212	375	343	453	398	479	932	668	442	45	78	59	25	45	35	151	259	182
KS17gene_4080a	Tb927_11_v5.1	3088152	3088651	+	500	838	719	742	591	619	707	1839	1783	2248	1315	1204	940	593	721	736	1627	2137	1995
KS17gene_4081a	Tb927_11_v5.1	3088800	3088995	+	196	336	301	329	210	278	311	931	888	1145	402	393	307	176	222	213	676	952	784
KS17gene_4089a	Tb927_11_v5.1	3107638	3108106	+	469	585	618	568	565	585	643	1136	937	890	619	499	339	364	444	431	606	840	659
KS17gene_4090a	Tb927_11_v5.1	3110287	3110555	+	269	738	843	757	1375	1455	1965	651	414	465	1215	988	724	1071	1301	1237	297	378	311
KS17gene_6783a	Tb927_09_v5.1	1439516	1440085	-	570	1241	1228	1112	1873	2119	2304	2636	2303	2160	1751	1687	1095	1593	2115	1869	1613	2135	1840
KS17gene_1517a	Tb927_07_v5.1	1388352	1389329	+	978	1176	1263	1144	1275	1054	1267	1375	1028	1505	1474	1404	933	933	1159	1191	1012	1291	1196
KS17gene_6769a	Tb927_09_v5.1	1458430	1458942	-	513	672	687	622	462	546	540	3075	2480	2783	1009	900	628	517	615	611	1231	1720	1678
KS17gene_7664a	Tb927_11_bin_v5.1	2454281	2455496	-	1216	386	378	333	266	247	271	368	327	370	287	255	183	125	165	174	371	492	475
KS17gene_1846a	Tb927_08_v5.1	1498518	1498701	+	184	664	673	611	1003	1157	1458	1296	1140	1134	941	1065	733	1260	1606	1414	798	1330	1015
KS17gene_5098a	Tb927_04_v5.1	989553	990255	-	703	677	710	647	766	1039	903	4055	4366	3788	1089	869	693	637	843	987	1572	2294	1931
KS17gene_4723a	Tb927_03_v5.1	842520	842867	-	348	760	702	750	879	1125	1379	1266	1152	1508	1019	1020	721	824	1170	970	974	1250	1249
KS17gene_1162a	Tb927_06_v5.1	845402	846154	+	753	551	528	498	422	574	586	2262	2223	3682	956	782	588	384	537	476	1267	1861	2489
KS17gene_5092a	Tb927_04_v5.1	1003934	1004476	-	543	663	537	495	300	375	357	4954	4488	4357	1330	987	810	483	659	580	2953	4096	3710
KS17gene_1518a	Tb927_07_v5.1	1392349	1392496	+	148	240	291	256	250	179	274	272	169	189	290	276	165	147	151	167	210	334	287
